candidate_id,name,experience,skills,summary
1551,Candidate_1551,0,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1552,Candidate_1552,9,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1553,Candidate_1553,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1554,Candidate_1554,0,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1555,Candidate_1555,10,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1556,Candidate_1556,10,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1557,Candidate_1557,6,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1558,Candidate_1558,6,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1559,Candidate_1559,10,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1560,Candidate_1560,2,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1561,Candidate_1561,0,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1562,Candidate_1562,5,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1563,Candidate_1563,5,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1564,Candidate_1564,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1565,Candidate_1565,1,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1566,Candidate_1566,5,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1567,Candidate_1567,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1568,Candidate_1568,5,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1569,Candidate_1569,7,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1570,Candidate_1570,7,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1571,Candidate_1571,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1572,Candidate_1572,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1573,Candidate_1573,8,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1574,Candidate_1574,2,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1575,Candidate_1575,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1576,Candidate_1576,4,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1577,Candidate_1577,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1578,Candidate_1578,2,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1579,Candidate_1579,7,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1580,Candidate_1580,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1581,Candidate_1581,4,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1582,Candidate_1582,8,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1583,Candidate_1583,9,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1584,Candidate_1584,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1585,Candidate_1585,3,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1586,Candidate_1586,5,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1587,Candidate_1587,0,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1588,Candidate_1588,2,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1589,Candidate_1589,8,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1590,Candidate_1590,5,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1591,Candidate_1591,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1592,Candidate_1592,8,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1593,Candidate_1593,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1594,Candidate_1594,5,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1595,Candidate_1595,0,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1596,Candidate_1596,5,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1597,Candidate_1597,9,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1598,Candidate_1598,0,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1599,Candidate_1599,4,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1600,Candidate_1600,1,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1601,Candidate_1601,3,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1602,Candidate_1602,8,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1603,Candidate_1603,2,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1604,Candidate_1604,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1605,Candidate_1605,7,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1606,Candidate_1606,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1607,Candidate_1607,4,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1608,Candidate_1608,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1609,Candidate_1609,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1610,Candidate_1610,6,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1611,Candidate_1611,0,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1612,Candidate_1612,10,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1613,Candidate_1613,0,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1614,Candidate_1614,3,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1615,Candidate_1615,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1616,Candidate_1616,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1617,Candidate_1617,3,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1618,Candidate_1618,0,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1619,Candidate_1619,4,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1620,Candidate_1620,9,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1621,Candidate_1621,5,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1622,Candidate_1622,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1623,Candidate_1623,5,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1624,Candidate_1624,3,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1625,Candidate_1625,8,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1626,Candidate_1626,3,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1627,Candidate_1627,8,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1628,Candidate_1628,2,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1629,Candidate_1629,7,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1630,Candidate_1630,10,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1631,Candidate_1631,5,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1632,Candidate_1632,0,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1633,Candidate_1633,1,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1634,Candidate_1634,0,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1635,Candidate_1635,1,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1636,Candidate_1636,2,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1637,Candidate_1637,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1638,Candidate_1638,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1639,Candidate_1639,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1640,Candidate_1640,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1641,Candidate_1641,10,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1642,Candidate_1642,4,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1643,Candidate_1643,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1644,Candidate_1644,8,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1645,Candidate_1645,4,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1646,Candidate_1646,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1647,Candidate_1647,7,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1648,Candidate_1648,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1649,Candidate_1649,5,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1650,Candidate_1650,0,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1651,Candidate_1651,8,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1652,Candidate_1652,5,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1653,Candidate_1653,1,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1654,Candidate_1654,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1655,Candidate_1655,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1656,Candidate_1656,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1657,Candidate_1657,5,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1658,Candidate_1658,1,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1659,Candidate_1659,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1660,Candidate_1660,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1661,Candidate_1661,5,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1662,Candidate_1662,0,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1663,Candidate_1663,5,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1664,Candidate_1664,7,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1665,Candidate_1665,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1666,Candidate_1666,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1667,Candidate_1667,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1668,Candidate_1668,5,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1669,Candidate_1669,4,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1670,Candidate_1670,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1671,Candidate_1671,9,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1672,Candidate_1672,4,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1673,Candidate_1673,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1674,Candidate_1674,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1675,Candidate_1675,9,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1676,Candidate_1676,1,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1677,Candidate_1677,1,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1678,Candidate_1678,7,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1679,Candidate_1679,7,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1680,Candidate_1680,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1681,Candidate_1681,8,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1682,Candidate_1682,4,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1683,Candidate_1683,3,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1684,Candidate_1684,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1685,Candidate_1685,8,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1686,Candidate_1686,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1687,Candidate_1687,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1688,Candidate_1688,7,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1689,Candidate_1689,7,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1690,Candidate_1690,8,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1691,Candidate_1691,7,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1692,Candidate_1692,0,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1693,Candidate_1693,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1694,Candidate_1694,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1695,Candidate_1695,2,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1696,Candidate_1696,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1697,Candidate_1697,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1698,Candidate_1698,8,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1699,Candidate_1699,10,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1700,Candidate_1700,4,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1701,Candidate_1701,1,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1702,Candidate_1702,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1703,Candidate_1703,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1704,Candidate_1704,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1705,Candidate_1705,5,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1706,Candidate_1706,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1707,Candidate_1707,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1708,Candidate_1708,7,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1709,Candidate_1709,10,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1710,Candidate_1710,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1711,Candidate_1711,1,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1712,Candidate_1712,2,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1713,Candidate_1713,8,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1714,Candidate_1714,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1715,Candidate_1715,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1716,Candidate_1716,9,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1717,Candidate_1717,9,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1718,Candidate_1718,2,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1719,Candidate_1719,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1720,Candidate_1720,3,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1721,Candidate_1721,5,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1722,Candidate_1722,6,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1723,Candidate_1723,1,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1724,Candidate_1724,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1725,Candidate_1725,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1726,Candidate_1726,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1727,Candidate_1727,8,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1728,Candidate_1728,4,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1729,Candidate_1729,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1730,Candidate_1730,8,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1731,Candidate_1731,1,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1732,Candidate_1732,2,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1733,Candidate_1733,7,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1734,Candidate_1734,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1735,Candidate_1735,0,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1736,Candidate_1736,0,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1737,Candidate_1737,9,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1738,Candidate_1738,0,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1739,Candidate_1739,4,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1740,Candidate_1740,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1741,Candidate_1741,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1742,Candidate_1742,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1743,Candidate_1743,10,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1744,Candidate_1744,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1745,Candidate_1745,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1746,Candidate_1746,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1747,Candidate_1747,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1748,Candidate_1748,2,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1749,Candidate_1749,1,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1750,Candidate_1750,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1751,Candidate_1751,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1752,Candidate_1752,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1753,Candidate_1753,10,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1754,Candidate_1754,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1755,Candidate_1755,6,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1756,Candidate_1756,0,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1757,Candidate_1757,6,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1758,Candidate_1758,0,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1759,Candidate_1759,3,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1760,Candidate_1760,9,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1761,Candidate_1761,6,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1762,Candidate_1762,4,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1763,Candidate_1763,7,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1764,Candidate_1764,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1765,Candidate_1765,2,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1766,Candidate_1766,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1767,Candidate_1767,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1768,Candidate_1768,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1769,Candidate_1769,6,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1770,Candidate_1770,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1771,Candidate_1771,10,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1772,Candidate_1772,3,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1773,Candidate_1773,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1774,Candidate_1774,4,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1775,Candidate_1775,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1776,Candidate_1776,2,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1777,Candidate_1777,2,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1778,Candidate_1778,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1779,Candidate_1779,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1780,Candidate_1780,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1781,Candidate_1781,9,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1782,Candidate_1782,4,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1783,Candidate_1783,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1784,Candidate_1784,7,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1785,Candidate_1785,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1786,Candidate_1786,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1787,Candidate_1787,8,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
